ArrayTaskID RA DEC PX PMRA PMDEC POSEPOCH
0 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.339569103386582 57500.0
1 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.335210686915973 57500.0
2 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.330852270445364 57500.0
3 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.326493853974757 57500.0
4 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.322135437504148 57500.0
5 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.317777021033539 57500.0
6 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.31341860456293 57500.0
7 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.309060188092323 57500.0
8 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.304701771621714 57500.0
9 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0757864528114114 -11.300343355151105 57500.0
10 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.339569103386582 57500.0
11 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.335210686915973 57500.0
12 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.330852270445364 57500.0
13 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.326493853974757 57500.0
14 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.322135437504148 57500.0
15 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.317777021033539 57500.0
16 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.31341860456293 57500.0
17 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.309060188092323 57500.0
18 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.304701771621714 57500.0
19 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0802176902072804 -11.300343355151105 57500.0
20 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.339569103386582 57500.0
21 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.335210686915973 57500.0
22 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.330852270445364 57500.0
23 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.326493853974757 57500.0
24 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.322135437504148 57500.0
25 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.317777021033539 57500.0
26 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.31341860456293 57500.0
27 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.309060188092323 57500.0
28 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.304701771621714 57500.0
29 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0846489276031495 -11.300343355151105 57500.0
30 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.339569103386582 57500.0
31 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.335210686915973 57500.0
32 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.330852270445364 57500.0
33 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.326493853974757 57500.0
34 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.322135437504148 57500.0
35 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.317777021033539 57500.0
36 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.31341860456293 57500.0
37 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.309060188092323 57500.0
38 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.304701771621714 57500.0
39 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0890801649990185 -11.300343355151105 57500.0
40 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.339569103386582 57500.0
41 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.335210686915973 57500.0
42 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.330852270445364 57500.0
43 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.326493853974757 57500.0
44 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.322135437504148 57500.0
45 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.317777021033539 57500.0
46 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.31341860456293 57500.0
47 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.309060188092323 57500.0
48 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.304701771621714 57500.0
49 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.0935114023948875 -11.300343355151105 57500.0
50 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.339569103386582 57500.0
51 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.335210686915973 57500.0
52 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.330852270445364 57500.0
53 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.326493853974757 57500.0
54 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.322135437504148 57500.0
55 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.317777021033539 57500.0
56 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.31341860456293 57500.0
57 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.309060188092323 57500.0
58 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.304701771621714 57500.0
59 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.097942639790757 -11.300343355151105 57500.0
60 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.339569103386582 57500.0
61 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.335210686915973 57500.0
62 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.330852270445364 57500.0
63 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.326493853974757 57500.0
64 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.322135437504148 57500.0
65 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.317777021033539 57500.0
66 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.31341860456293 57500.0
67 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.309060188092323 57500.0
68 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.304701771621714 57500.0
69 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.102373877186626 -11.300343355151105 57500.0
70 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.339569103386582 57500.0
71 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.335210686915973 57500.0
72 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.330852270445364 57500.0
73 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.326493853974757 57500.0
74 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.322135437504148 57500.0
75 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.317777021033539 57500.0
76 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.31341860456293 57500.0
77 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.309060188092323 57500.0
78 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.304701771621714 57500.0
79 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.106805114582495 -11.300343355151105 57500.0
80 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.339569103386582 57500.0
81 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.335210686915973 57500.0
82 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.330852270445364 57500.0
83 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.326493853974757 57500.0
84 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.322135437504148 57500.0
85 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.317777021033539 57500.0
86 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.31341860456293 57500.0
87 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.309060188092323 57500.0
88 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.304701771621714 57500.0
89 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.111236351978364 -11.300343355151105 57500.0
90 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.339569103386582 57500.0
91 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.335210686915973 57500.0
92 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.330852270445364 57500.0
93 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.326493853974757 57500.0
94 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.322135437504148 57500.0
95 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.317777021033539 57500.0
96 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.31341860456293 57500.0
97 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.309060188092323 57500.0
98 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.304701771621714 57500.0
99 16:40:16.74586952 22:24:08.76346499 0.44000000000000006 2.115667589374233 -11.300343355151105 57500.0
100 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.339569103386582 57500.0
101 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.335210686915973 57500.0
102 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.330852270445364 57500.0
103 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.326493853974757 57500.0
104 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.322135437504148 57500.0
105 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.317777021033539 57500.0
106 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.31341860456293 57500.0
107 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.309060188092323 57500.0
108 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.304701771621714 57500.0
109 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0757864528114114 -11.300343355151105 57500.0
110 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.339569103386582 57500.0
111 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.335210686915973 57500.0
112 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.330852270445364 57500.0
113 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.326493853974757 57500.0
114 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.322135437504148 57500.0
115 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.317777021033539 57500.0
116 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.31341860456293 57500.0
117 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.309060188092323 57500.0
118 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.304701771621714 57500.0
119 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0802176902072804 -11.300343355151105 57500.0
120 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.339569103386582 57500.0
121 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.335210686915973 57500.0
122 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.330852270445364 57500.0
123 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.326493853974757 57500.0
124 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.322135437504148 57500.0
125 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.317777021033539 57500.0
126 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.31341860456293 57500.0
127 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.309060188092323 57500.0
128 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.304701771621714 57500.0
129 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0846489276031495 -11.300343355151105 57500.0
130 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.339569103386582 57500.0
131 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.335210686915973 57500.0
132 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.330852270445364 57500.0
133 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.326493853974757 57500.0
134 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.322135437504148 57500.0
135 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.317777021033539 57500.0
136 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.31341860456293 57500.0
137 16:40:16.74586952 22:24:08.76346499 0.4933333333333334 2.0890801649990185 -11.309060188092323 57500.0
