ArrayTaskID PMRA PMDEC PX
82 -6.163912476745185 0.35762989851008975 3.0472222222222225
83 -6.163912476745185 0.35762989851008975 3.1016666666666666
84 -6.163912476745185 0.35762989851008975 3.156111111111111
85 -6.163912476745185 0.5125986259474334 2.9383333333333335
86 -6.163912476745185 0.5125986259474334 2.992777777777778
87 -6.163912476745185 0.5125986259474334 3.0472222222222225
88 -6.163912476745185 0.5125986259474334 3.1016666666666666
89 -6.163912476745185 0.5125986259474334 3.156111111111111
90 -6.163912476745185 0.6675673533847771 2.9383333333333335
91 -6.163912476745185 0.6675673533847771 2.992777777777778
92 -6.163912476745185 0.6675673533847771 3.0472222222222225
93 -6.163912476745185 0.6675673533847771 3.1016666666666666
94 -6.163912476745185 0.6675673533847771 3.156111111111111
95 -6.163912476745185 0.8225360808221209 2.9383333333333335
96 -6.163912476745185 0.8225360808221209 2.992777777777778
97 -6.163912476745185 0.8225360808221209 3.0472222222222225
98 -6.163912476745185 0.8225360808221209 3.1016666666666666
99 -6.163912476745185 0.8225360808221209 3.156111111111111
100 -6.163912476745185 0.9775048082594646 2.9383333333333335
101 -6.163912476745185 0.9775048082594646 2.992777777777778
102 -6.163912476745185 0.9775048082594646 3.0472222222222225
103 -6.163912476745185 0.9775048082594646 3.1016666666666666
104 -6.163912476745185 0.9775048082594646 3.156111111111111
105 -6.163912476745185 1.1324735356968083 2.9383333333333335
106 -6.163912476745185 1.1324735356968083 2.992777777777778
107 -6.163912476745185 1.1324735356968083 3.0472222222222225
108 -6.163912476745185 1.1324735356968083 3.1016666666666666
109 -6.163912476745185 1.1324735356968083 3.156111111111111
110 -6.163912476745185 1.287442263134152 2.9383333333333335
111 -6.163912476745185 1.287442263134152 2.992777777777778
112 -6.163912476745185 1.287442263134152 3.0472222222222225
113 -6.163912476745185 1.287442263134152 3.1016666666666666
114 -6.163912476745185 1.287442263134152 3.156111111111111
115 -6.101297757167573 -0.10727628380194143 2.9383333333333335
116 -6.101297757167573 -0.10727628380194143 2.992777777777778
117 -6.101297757167573 -0.10727628380194143 3.0472222222222225
118 -6.101297757167573 -0.10727628380194143 3.1016666666666666
119 -6.101297757167573 -0.10727628380194143 3.156111111111111
120 -6.101297757167573 0.04769244363540229 2.9383333333333335
121 -6.101297757167573 0.04769244363540229 2.992777777777778
122 -6.101297757167573 0.04769244363540229 3.0472222222222225
123 -6.101297757167573 0.04769244363540229 3.1016666666666666
124 -6.101297757167573 0.04769244363540229 3.156111111111111
125 -6.101297757167573 0.202661171072746 2.9383333333333335
126 -6.101297757167573 0.202661171072746 2.992777777777778
127 -6.101297757167573 0.202661171072746 3.0472222222222225
128 -6.101297757167573 0.202661171072746 3.1016666666666666
129 -6.101297757167573 0.202661171072746 3.156111111111111
130 -6.101297757167573 0.35762989851008975 2.9383333333333335
131 -6.101297757167573 0.35762989851008975 2.992777777777778
132 -6.101297757167573 0.35762989851008975 3.0472222222222225
133 -6.101297757167573 0.35762989851008975 3.1016666666666666
134 -6.101297757167573 0.35762989851008975 3.156111111111111
135 -6.101297757167573 0.5125986259474334 2.9383333333333335
136 -6.101297757167573 0.5125986259474334 2.992777777777778
137 -6.101297757167573 0.5125986259474334 3.0472222222222225
138 -6.101297757167573 0.5125986259474334 3.1016666666666666
139 -6.101297757167573 0.5125986259474334 3.156111111111111
140 -6.101297757167573 0.6675673533847771 2.9383333333333335
141 -6.101297757167573 0.6675673533847771 2.992777777777778
142 -6.101297757167573 0.6675673533847771 3.0472222222222225
143 -6.101297757167573 0.6675673533847771 3.1016666666666666
144 -6.101297757167573 0.6675673533847771 3.156111111111111
145 -6.101297757167573 0.8225360808221209 2.9383333333333335
146 -6.101297757167573 0.8225360808221209 2.992777777777778
147 -6.101297757167573 0.8225360808221209 3.0472222222222225
148 -6.101297757167573 0.8225360808221209 3.1016666666666666
149 -6.101297757167573 0.8225360808221209 3.156111111111111
150 -6.101297757167573 0.9775048082594646 2.9383333333333335
151 -6.101297757167573 0.9775048082594646 2.992777777777778
152 -6.101297757167573 0.9775048082594646 3.0472222222222225
153 -6.101297757167573 0.9775048082594646 3.1016666666666666
154 -6.101297757167573 0.9775048082594646 3.156111111111111
155 -6.101297757167573 1.1324735356968083 2.9383333333333335
156 -6.101297757167573 1.1324735356968083 2.992777777777778
157 -6.101297757167573 1.1324735356968083 3.0472222222222225
158 -6.101297757167573 1.1324735356968083 3.1016666666666666
159 -6.101297757167573 1.1324735356968083 3.156111111111111
160 -6.101297757167573 1.287442263134152 2.9383333333333335
161 -6.101297757167573 1.287442263134152 2.992777777777778
162 -6.101297757167573 1.287442263134152 3.0472222222222225
163 -6.101297757167573 1.287442263134152 3.1016666666666666
164 -6.101297757167573 1.287442263134152 3.156111111111111
165 -6.0386830375899585 -0.10727628380194143 2.9383333333333335
166 -6.0386830375899585 -0.10727628380194143 2.992777777777778
167 -6.0386830375899585 -0.10727628380194143 3.0472222222222225
168 -6.0386830375899585 -0.10727628380194143 3.1016666666666666
169 -6.0386830375899585 -0.10727628380194143 3.156111111111111
170 -6.0386830375899585 0.04769244363540229 2.9383333333333335
171 -6.0386830375899585 0.04769244363540229 2.992777777777778
172 -6.0386830375899585 0.04769244363540229 3.0472222222222225
173 -6.0386830375899585 0.04769244363540229 3.1016666666666666
174 -6.0386830375899585 0.04769244363540229 3.156111111111111
175 -6.0386830375899585 0.202661171072746 2.9383333333333335
176 -6.0386830375899585 0.202661171072746 2.992777777777778
177 -6.0386830375899585 0.202661171072746 3.0472222222222225
178 -6.0386830375899585 0.202661171072746 3.1016666666666666
179 -6.0386830375899585 0.202661171072746 3.156111111111111
180 -6.0386830375899585 0.35762989851008975 2.9383333333333335
181 -6.0386830375899585 0.35762989851008975 2.992777777777778
182 -6.0386830375899585 0.35762989851008975 3.0472222222222225
183 -6.0386830375899585 0.35762989851008975 3.1016666666666666
184 -6.0386830375899585 0.35762989851008975 3.156111111111111
185 -6.0386830375899585 0.5125986259474334 2.9383333333333335
186 -6.0386830375899585 0.5125986259474334 2.992777777777778
187 -6.0386830375899585 0.5125986259474334 3.0472222222222225
188 -6.0386830375899585 0.5125986259474334 3.1016666666666666
189 -6.0386830375899585 0.5125986259474334 3.156111111111111
190 -6.0386830375899585 0.6675673533847771 2.9383333333333335
191 -6.0386830375899585 0.6675673533847771 2.992777777777778
192 -6.0386830375899585 0.6675673533847771 3.0472222222222225
193 -6.0386830375899585 0.6675673533847771 3.1016666666666666
194 -6.0386830375899585 0.6675673533847771 3.156111111111111
195 -6.0386830375899585 0.8225360808221209 2.9383333333333335
196 -6.0386830375899585 0.8225360808221209 2.992777777777778
197 -6.0386830375899585 0.8225360808221209 3.0472222222222225
198 -6.0386830375899585 0.8225360808221209 3.1016666666666666
199 -6.0386830375899585 0.8225360808221209 3.156111111111111
200 -6.0386830375899585 0.9775048082594646 2.9383333333333335
201 -6.0386830375899585 0.9775048082594646 2.992777777777778
202 -6.0386830375899585 0.9775048082594646 3.0472222222222225
203 -6.0386830375899585 0.9775048082594646 3.1016666666666666
204 -6.0386830375899585 0.9775048082594646 3.156111111111111
205 -6.0386830375899585 1.1324735356968083 2.9383333333333335
206 -6.0386830375899585 1.1324735356968083 2.992777777777778
207 -6.0386830375899585 1.1324735356968083 3.0472222222222225
208 -6.0386830375899585 1.1324735356968083 3.1016666666666666
209 -6.0386830375899585 1.1324735356968083 3.156111111111111
210 -6.0386830375899585 1.287442263134152 2.9383333333333335
211 -6.0386830375899585 1.287442263134152 2.992777777777778
212 -6.0386830375899585 1.287442263134152 3.0472222222222225
213 -6.0386830375899585 1.287442263134152 3.1016666666666666
214 -6.0386830375899585 1.287442263134152 3.156111111111111
215 -5.976068318012346 -0.10727628380194143 2.9383333333333335
216 -5.976068318012346 -0.10727628380194143 2.992777777777778
217 -5.976068318012346 -0.10727628380194143 3.0472222222222225
218 -5.976068318012346 -0.10727628380194143 3.1016666666666666
219 -5.976068318012346 -0.10727628380194143 3.156111111111111
220 -5.976068318012346 0.04769244363540229 2.9383333333333335
221 -5.976068318012346 0.04769244363540229 2.992777777777778
222 -5.976068318012346 0.04769244363540229 3.0472222222222225
223 -5.976068318012346 0.04769244363540229 3.1016666666666666
224 -5.976068318012346 0.04769244363540229 3.156111111111111
225 -5.976068318012346 0.202661171072746 2.9383333333333335
226 -5.976068318012346 0.202661171072746 2.992777777777778
227 -5.976068318012346 0.202661171072746 3.0472222222222225
228 -5.976068318012346 0.202661171072746 3.1016666666666666
229 -5.976068318012346 0.202661171072746 3.156111111111111
230 -5.976068318012346 0.35762989851008975 2.9383333333333335
231 -5.976068318012346 0.35762989851008975 2.992777777777778
232 -5.976068318012346 0.35762989851008975 3.0472222222222225
233 -5.976068318012346 0.35762989851008975 3.1016666666666666
234 -5.976068318012346 0.35762989851008975 3.156111111111111
235 -5.976068318012346 0.5125986259474334 2.9383333333333335
236 -5.976068318012346 0.5125986259474334 2.992777777777778
237 -5.976068318012346 0.5125986259474334 3.0472222222222225
238 -5.976068318012346 0.5125986259474334 3.1016666666666666
239 -5.976068318012346 0.5125986259474334 3.156111111111111
240 -5.976068318012346 0.6675673533847771 2.9383333333333335
241 -5.976068318012346 0.6675673533847771 2.992777777777778
242 -5.976068318012346 0.6675673533847771 3.0472222222222225
243 -5.976068318012346 0.6675673533847771 3.1016666666666666
244 -5.976068318012346 0.6675673533847771 3.156111111111111
245 -5.976068318012346 0.8225360808221209 2.9383333333333335
246 -5.976068318012346 0.8225360808221209 2.992777777777778
247 -5.976068318012346 0.8225360808221209 3.0472222222222225
248 -5.976068318012346 0.8225360808221209 3.1016666666666666
249 -5.976068318012346 0.8225360808221209 3.156111111111111
250 -5.976068318012346 0.9775048082594646 2.9383333333333335
251 -5.976068318012346 0.9775048082594646 2.992777777777778
252 -5.976068318012346 0.9775048082594646 3.0472222222222225
253 -5.976068318012346 0.9775048082594646 3.1016666666666666
254 -5.976068318012346 0.9775048082594646 3.156111111111111
255 -5.976068318012346 1.1324735356968083 2.9383333333333335
256 -5.976068318012346 1.1324735356968083 2.992777777777778
257 -5.976068318012346 1.1324735356968083 3.0472222222222225
258 -5.976068318012346 1.1324735356968083 3.1016666666666666
259 -5.976068318012346 1.1324735356968083 3.156111111111111
260 -5.976068318012346 1.287442263134152 2.9383333333333335
261 -5.976068318012346 1.287442263134152 2.992777777777778
262 -5.976068318012346 1.287442263134152 3.0472222222222225
263 -5.976068318012346 1.287442263134152 3.1016666666666666
264 -5.976068318012346 1.287442263134152 3.156111111111111
