ArrayTaskID RA DEC PX PMRA PMDEC POSEPOCH
107 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.0465098775371615 0.06706353456507053 57849.0
108 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.0465098775371615 0.3285732621155879 57849.0
109 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.0465098775371615 0.5900829896661053 57849.0
110 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.0465098775371615 0.8515927172166227 57849.0
111 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.0465098775371615 1.11310244476714 57849.0
112 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.2578345561116056 0.06706353456507053 57849.0
113 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.2578345561116056 0.3285732621155879 57849.0
114 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.2578345561116056 0.5900829896661053 57849.0
115 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.2578345561116056 0.8515927172166227 57849.0
116 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.1521722168243835 0.06706353456507053 57849.0
117 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.1521722168243835 0.3285732621155879 57849.0
118 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.1521722168243835 0.5900829896661053 57849.0
119 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.1521722168243835 0.8515927172166227 57849.0
120 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.1521722168243835 1.11310244476714 57849.0
121 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.0465098775371615 0.06706353456507053 57849.0
122 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.0465098775371615 0.3285732621155879 57849.0
123 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.0465098775371615 0.5900829896661053 57849.0
124 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.0465098775371615 0.8515927172166227 57849.0
125 0:30:27.4249447 4:51:39.7156 3.1247639207240216 -6.0465098775371615 1.11310244476714 57849.0
126 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.2578345561116056 0.06706353456507053 57849.0
127 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.2578345561116056 0.3285732621155879 57849.0
128 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.2578345561116056 0.5900829896661053 57849.0
129 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.2578345561116056 0.8515927172166227 57849.0
130 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.1521722168243835 0.06706353456507053 57849.0
131 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.1521722168243835 0.3285732621155879 57849.0
132 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.1521722168243835 0.5900829896661053 57849.0
133 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.1521722168243835 0.8515927172166227 57849.0
134 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.1521722168243835 1.11310244476714 57849.0
135 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.0465098775371615 0.06706353456507053 57849.0
136 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.0465098775371615 0.3285732621155879 57849.0
137 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.0465098775371615 0.5900829896661053 57849.0
138 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.0465098775371615 0.8515927172166227 57849.0
139 0:30:27.4249447 4:51:39.7156 3.2072240580737574 -6.0465098775371615 1.11310244476714 57849.0
140 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.2578345561116056 0.06706353456507053 57849.0
141 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.2578345561116056 0.3285732621155879 57849.0
142 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.2578345561116056 0.5900829896661053 57849.0
143 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.2578345561116056 0.8515927172166227 57849.0
144 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.1521722168243835 0.06706353456507053 57849.0
145 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.1521722168243835 0.3285732621155879 57849.0
146 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.1521722168243835 0.5900829896661053 57849.0
147 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.1521722168243835 0.8515927172166227 57849.0
148 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.1521722168243835 1.11310244476714 57849.0
149 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.0465098775371615 0.06706353456507053 57849.0
150 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.0465098775371615 0.3285732621155879 57849.0
151 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.0465098775371615 0.5900829896661053 57849.0
152 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.0465098775371615 0.8515927172166227 57849.0
153 0:30:27.4249447 4:51:39.7159 2.8773835086748143 -6.0465098775371615 1.11310244476714 57849.0
154 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.2578345561116056 0.06706353456507053 57849.0
155 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.2578345561116056 0.3285732621155879 57849.0
156 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.2578345561116056 0.5900829896661053 57849.0
157 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.2578345561116056 0.8515927172166227 57849.0
158 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.1521722168243835 0.06706353456507053 57849.0
159 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.1521722168243835 0.3285732621155879 57849.0
160 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.1521722168243835 0.5900829896661053 57849.0
161 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.1521722168243835 0.8515927172166227 57849.0
162 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.1521722168243835 1.11310244476714 57849.0
163 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.0465098775371615 0.06706353456507053 57849.0
164 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.0465098775371615 0.3285732621155879 57849.0
165 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.0465098775371615 0.5900829896661053 57849.0
166 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.0465098775371615 0.8515927172166227 57849.0
167 0:30:27.4249447 4:51:39.7159 2.95984364602455 -6.0465098775371615 1.11310244476714 57849.0
168 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.2578345561116056 0.06706353456507053 57849.0
169 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.2578345561116056 0.3285732621155879 57849.0
170 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.2578345561116056 0.5900829896661053 57849.0
171 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.2578345561116056 0.8515927172166227 57849.0
172 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.1521722168243835 0.06706353456507053 57849.0
173 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.1521722168243835 0.3285732621155879 57849.0
174 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.1521722168243835 0.5900829896661053 57849.0
175 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.1521722168243835 0.8515927172166227 57849.0
176 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.1521722168243835 1.11310244476714 57849.0
177 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.0465098775371615 0.06706353456507053 57849.0
178 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.0465098775371615 0.3285732621155879 57849.0
179 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.0465098775371615 0.5900829896661053 57849.0
180 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.0465098775371615 0.8515927172166227 57849.0
181 0:30:27.4249447 4:51:39.7159 3.042303783374286 -6.0465098775371615 1.11310244476714 57849.0
182 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.2578345561116056 0.06706353456507053 57849.0
183 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.2578345561116056 0.3285732621155879 57849.0
184 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.2578345561116056 0.5900829896661053 57849.0
185 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.2578345561116056 0.8515927172166227 57849.0
186 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.1521722168243835 0.06706353456507053 57849.0
187 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.1521722168243835 0.3285732621155879 57849.0
188 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.1521722168243835 0.5900829896661053 57849.0
189 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.1521722168243835 0.8515927172166227 57849.0
190 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.1521722168243835 1.11310244476714 57849.0
191 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.0465098775371615 0.06706353456507053 57849.0
192 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.0465098775371615 0.3285732621155879 57849.0
193 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.0465098775371615 0.5900829896661053 57849.0
194 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.0465098775371615 0.8515927172166227 57849.0
195 0:30:27.4249447 4:51:39.7159 3.1247639207240216 -6.0465098775371615 1.11310244476714 57849.0
196 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.2578345561116056 0.06706353456507053 57849.0
197 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.2578345561116056 0.3285732621155879 57849.0
198 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.2578345561116056 0.5900829896661053 57849.0
199 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.2578345561116056 0.8515927172166227 57849.0
200 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.1521722168243835 0.06706353456507053 57849.0
201 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.1521722168243835 0.3285732621155879 57849.0
202 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.1521722168243835 0.5900829896661053 57849.0
203 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.1521722168243835 0.8515927172166227 57849.0
204 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.1521722168243835 1.11310244476714 57849.0
